week,state,count
2016-07-25,Idaho,0
2016-08-01,Idaho,0
2016-08-08,Idaho,0
2016-08-15,Idaho,0
2016-08-22,Idaho,0
2016-08-29,Idaho,0
2016-09-05,Idaho,0
2016-09-12,Idaho,0
2016-09-19,Idaho,0
2016-09-26,Idaho,0
2016-10-03,Idaho,0
2016-10-10,Idaho,0
2016-10-17,Idaho,0
2016-10-24,Idaho,0
2016-10-31,Idaho,0
2016-11-07,Idaho,0
2016-11-14,Idaho,0
2016-11-21,Idaho,0
2016-11-28,Idaho,0
2016-12-05,Idaho,0
2016-12-12,Idaho,0
2016-12-19,Idaho,0
2016-12-26,Idaho,0
2017-01-02,Idaho,0
2017-01-09,Idaho,0
2017-01-16,Idaho,0
2017-01-23,Idaho,0
2017-01-30,Idaho,0
2017-02-06,Idaho,0
2017-02-13,Idaho,0
2017-02-20,Idaho,0
2017-02-27,Idaho,0
2017-03-06,Idaho,0
2017-03-13,Idaho,0
2017-03-20,Idaho,0
2017-03-27,Idaho,0
2017-04-03,Idaho,0
2017-04-10,Idaho,0
2017-04-17,Idaho,0
2017-04-24,Idaho,0
2017-05-01,Idaho,0
2017-05-08,Idaho,0
2017-05-15,Idaho,0
2017-05-22,Idaho,0
2017-05-29,Idaho,0
2017-06-05,Idaho,0
2017-06-12,Idaho,0
2017-06-19,Idaho,0
2017-06-26,Idaho,0
2017-07-03,Idaho,0
2017-07-10,Idaho,0
2017-07-17,Idaho,0
2017-07-24,Idaho,0
2017-07-31,Idaho,0
2017-08-07,Idaho,0
2017-08-14,Idaho,0
2017-08-21,Idaho,0
2017-08-28,Idaho,0
2017-09-04,Idaho,0
2017-09-11,Idaho,0
2017-09-18,Idaho,0
2017-09-25,Idaho,0
2017-10-02,Idaho,0
2017-10-09,Idaho,0
2017-10-16,Idaho,0
2017-10-23,Idaho,0
2017-10-30,Idaho,0
2017-11-06,Idaho,0
2017-11-13,Idaho,0
2017-11-20,Idaho,0
2017-11-27,Idaho,0
2017-12-04,Idaho,0
2017-12-11,Idaho,0
2017-12-18,Idaho,0
2017-12-25,Idaho,0
2018-01-01,Idaho,0
2018-01-08,Idaho,0
2018-01-15,Idaho,0
2018-01-22,Idaho,0
2018-01-29,Idaho,0
2018-02-05,Idaho,0
2018-02-12,Idaho,0
2018-02-19,Idaho,0
2018-02-26,Idaho,0
2018-03-05,Idaho,0
2018-03-12,Idaho,0
2018-03-19,Idaho,0
2018-03-26,Idaho,0
2018-04-02,Idaho,0
2018-04-09,Idaho,0
2018-04-16,Idaho,0
2018-04-23,Idaho,0
2018-04-30,Idaho,0
2018-05-07,Idaho,0
2018-05-14,Idaho,0
2018-05-21,Idaho,0
2018-05-28,Idaho,0
2018-06-04,Idaho,0
2018-06-11,Idaho,0
2018-06-18,Idaho,0
2018-06-25,Idaho,0
2018-07-02,Idaho,0
2018-07-09,Idaho,0
2018-07-16,Idaho,0
2018-07-23,Idaho,0
2018-07-30,Idaho,0
2018-08-06,Idaho,0
2018-08-13,Idaho,0
2018-08-20,Idaho,0
2018-08-27,Idaho,0
2018-09-03,Idaho,0
2018-09-10,Idaho,0
2018-09-17,Idaho,0
2018-09-24,Idaho,0
2018-10-01,Idaho,0
2018-10-08,Idaho,0
2018-10-15,Idaho,0
2018-10-22,Idaho,0
2018-10-29,Idaho,0
2018-11-05,Idaho,0
2018-11-12,Idaho,0
2018-11-19,Idaho,0
2018-11-26,Idaho,0
2018-12-03,Idaho,0
2018-12-10,Idaho,0
2018-12-17,Idaho,0
2018-12-24,Idaho,0
2018-12-31,Idaho,0
2019-01-07,Idaho,0
2019-01-14,Idaho,0
2019-01-21,Idaho,0
2019-01-28,Idaho,0
2019-02-04,Idaho,0
2019-02-11,Idaho,0
2019-02-18,Idaho,0
2019-02-25,Idaho,0
2019-03-04,Idaho,0
2019-03-11,Idaho,0
2019-03-18,Idaho,0
2019-03-25,Idaho,0
2019-04-01,Idaho,0
2019-04-08,Idaho,0
2019-04-15,Idaho,0
2019-04-22,Idaho,0
2019-04-29,Idaho,0
2019-05-06,Idaho,0
2019-05-13,Idaho,0
2019-05-20,Idaho,0
2019-05-27,Idaho,0
2019-06-03,Idaho,0
2019-06-10,Idaho,0
2019-06-17,Idaho,0
2019-06-24,Idaho,0
2019-07-01,Idaho,0
2019-07-08,Idaho,0
2019-07-15,Idaho,0
2019-07-22,Idaho,0
2019-07-29,Idaho,0
2019-08-05,Idaho,0
2019-08-12,Idaho,0
2019-08-19,Idaho,0
2019-08-26,Idaho,0
2019-09-02,Idaho,0
2019-09-09,Idaho,0
2019-09-16,Idaho,0
2019-09-23,Idaho,0
2019-09-30,Idaho,0
2019-10-07,Idaho,0
2019-10-14,Idaho,0
2019-10-21,Idaho,0
2019-10-28,Idaho,0
2019-11-04,Idaho,0
2019-11-11,Idaho,0
2019-11-18,Idaho,1
2019-11-25,Idaho,0
2019-12-02,Idaho,0
2019-12-09,Idaho,0
2019-12-16,Idaho,0
2019-12-23,Idaho,0
2019-12-30,Idaho,0
2020-01-06,Idaho,0
2020-01-13,Idaho,0
2020-01-20,Idaho,3
2020-01-27,Idaho,0
2020-02-03,Idaho,1
2020-02-10,Idaho,0
2020-02-17,Idaho,0
2020-02-24,Idaho,0
2020-03-02,Idaho,0
2020-03-09,Idaho,1
2015-07-06,Indiana,0
2015-07-13,Indiana,0
2015-07-20,Indiana,0
2015-07-27,Indiana,0
2015-08-03,Indiana,0
2015-08-10,Indiana,0
2015-08-17,Indiana,0
2015-08-24,Indiana,0
2015-08-31,Indiana,0
2015-09-07,Indiana,0
2015-09-14,Indiana,0
2015-09-21,Indiana,0
2015-09-28,Indiana,0
2015-10-05,Indiana,0
2015-10-12,Indiana,0
2015-10-19,Indiana,0
2015-10-26,Indiana,0
2015-11-02,Indiana,0
2015-11-09,Indiana,0
2015-11-16,Indiana,0
2015-11-23,Indiana,0
2015-11-30,Indiana,0
2015-12-07,Indiana,0
2015-12-14,Indiana,0
2015-12-21,Indiana,0
2015-12-28,Indiana,0
2016-01-04,Indiana,0
2016-01-11,Indiana,1
2016-01-18,Indiana,0
2016-01-25,Indiana,0
2016-02-01,Indiana,0
2016-02-08,Indiana,2
2016-02-15,Indiana,3
2016-02-22,Indiana,3
2016-02-29,Indiana,3
2016-03-07,Indiana,3
2016-03-14,Indiana,4
2016-03-21,Indiana,4
2016-03-28,Indiana,3
2016-04-04,Indiana,2
2016-04-11,Indiana,1
2016-04-18,Indiana,2
2016-04-25,Indiana,2
2016-05-02,Indiana,0
2016-05-09,Indiana,0
2016-05-16,Indiana,0
2016-05-23,Indiana,0
2016-05-30,Indiana,0
2016-06-06,Indiana,0
2016-06-13,Indiana,0
2016-06-20,Indiana,0
2016-06-27,Indiana,0
2016-07-04,Indiana,0
2016-07-11,Indiana,0
2016-07-18,Indiana,0
2016-07-25,Indiana,0
2016-08-01,Indiana,0
2016-08-08,Indiana,0
2016-08-15,Indiana,0
2016-08-22,Indiana,0
2016-08-29,Indiana,0
2016-09-05,Indiana,0
2016-09-12,Indiana,0
2016-09-19,Indiana,0
2016-09-26,Indiana,0
2016-10-03,Indiana,0
2016-10-10,Indiana,0
2016-10-17,Indiana,0
2016-10-24,Indiana,0
2016-10-31,Indiana,2
2016-11-07,Indiana,2
2016-11-14,Indiana,4
2016-11-21,Indiana,1
2016-11-28,Indiana,2
2016-12-05,Indiana,4
2016-12-12,Indiana,0
2016-12-19,Indiana,0
2016-12-26,Indiana,0
2017-01-02,Indiana,5
2017-01-09,Indiana,1
2017-01-16,Indiana,0
2017-01-23,Indiana,0
2017-01-30,Indiana,10
2017-02-06,Indiana,0
2017-02-13,Indiana,0
2017-02-20,Indiana,0
2017-02-27,Indiana,2
2017-03-06,Indiana,5
2017-03-13,Indiana,2
2017-03-20,Indiana,0
2017-03-27,Indiana,0
2017-04-03,Indiana,0
2017-04-10,Indiana,0
2017-04-17,Indiana,0
2017-04-24,Indiana,0
2017-05-01,Indiana,0
2017-05-08,Indiana,0
2017-05-15,Indiana,0
2017-05-22,Indiana,0
2017-05-29,Indiana,0
2017-06-05,Indiana,0
2017-06-12,Indiana,0
2017-06-19,Indiana,0
2017-06-26,Indiana,0
2017-07-03,Indiana,0
2017-07-10,Indiana,0
2017-07-17,Indiana,0
2017-07-24,Indiana,0
2017-07-31,Indiana,0
2017-08-07,Indiana,0
2017-08-14,Indiana,0
2017-08-21,Indiana,0
2017-08-28,Indiana,0
2017-09-04,Indiana,0
2017-09-11,Indiana,0
2017-09-18,Indiana,0
2017-09-25,Indiana,0
2017-10-02,Indiana,0
2017-10-09,Indiana,0
2017-10-16,Indiana,0
2017-10-23,Indiana,0
2017-10-30,Indiana,0
2017-11-06,Indiana,1
2017-11-13,Indiana,1
2017-11-20,Indiana,5
2017-11-27,Indiana,3
2017-12-04,Indiana,4
2017-12-11,Indiana,2
2017-12-18,Indiana,0
2017-12-25,Indiana,0
2018-01-01,Indiana,8
2018-01-08,Indiana,0
2018-01-15,Indiana,0
2018-01-22,Indiana,0
2018-01-29,Indiana,0
2018-02-05,Indiana,9
2018-02-12,Indiana,0
2018-02-19,Indiana,0
2018-02-26,Indiana,8
2018-03-05,Indiana,2
2018-03-12,Indiana,0
2018-03-19,Indiana,0
2018-03-26,Indiana,0
2018-04-02,Indiana,0
2018-04-09,Indiana,0
2018-04-16,Indiana,0
2018-04-23,Indiana,0
2018-04-30,Indiana,0
2018-05-07,Indiana,0
2018-05-14,Indiana,0
2018-05-21,Indiana,0
2018-05-28,Indiana,0
2018-06-04,Indiana,0
2018-06-11,Indiana,0
2018-06-18,Indiana,0
2018-06-25,Indiana,0
2018-07-02,Indiana,0
2018-07-09,Indiana,0
2018-07-16,Indiana,0
2018-07-23,Indiana,0
2018-07-30,Indiana,0
2018-08-06,Indiana,0
2018-08-13,Indiana,0
2018-08-20,Indiana,0
2018-08-27,Indiana,0
2018-09-03,Indiana,0
2018-09-10,Indiana,0
2018-09-17,Indiana,0
2018-09-24,Indiana,0
2018-10-01,Indiana,0
2018-10-08,Indiana,0
2018-10-15,Indiana,0
2018-10-22,Indiana,0
2018-10-29,Indiana,0
2018-11-05,Indiana,2
2018-11-12,Indiana,0
2018-11-19,Indiana,4
2018-11-26,Indiana,5
2018-12-03,Indiana,5
2018-12-10,Indiana,1
2018-12-17,Indiana,0
2018-12-24,Indiana,0
2018-12-31,Indiana,3
2019-01-07,Indiana,7
2019-01-14,Indiana,0
2019-01-21,Indiana,0
2019-01-28,Indiana,2
2019-02-04,Indiana,3
2019-02-11,Indiana,3
2019-02-18,Indiana,0
2019-02-25,Indiana,0
2019-03-04,Indiana,1
2019-03-11,Indiana,5
2019-03-18,Indiana,1
2019-03-25,Indiana,2
2019-04-01,Indiana,0
2019-04-08,Indiana,0
2019-04-15,Indiana,0
2019-04-22,Indiana,0
2019-04-29,Indiana,0
2019-05-06,Indiana,0
2019-05-13,Indiana,0
2019-05-20,Indiana,0
2019-05-27,Indiana,0
2019-06-03,Indiana,0
2019-06-10,Indiana,0
2019-06-17,Indiana,0
2019-06-24,Indiana,0
2019-07-01,Indiana,0
2019-07-08,Indiana,0
2019-07-15,Indiana,0
2019-07-22,Indiana,0
2019-07-29,Indiana,0
2019-08-05,Indiana,0
2019-08-12,Indiana,0
2019-08-19,Indiana,0
2019-08-26,Indiana,0
2019-09-02,Indiana,0
2019-09-09,Indiana,0
2019-09-16,Indiana,0
2019-09-23,Indiana,0
2019-09-30,Indiana,0
2019-10-07,Indiana,0
2019-10-14,Indiana,0
2019-10-21,Indiana,0
2019-10-28,Indiana,0
2019-11-04,Indiana,5
2019-11-11,Indiana,3
2019-11-18,Indiana,2
2019-11-25,Indiana,0
2019-12-02,Indiana,7
2019-12-09,Indiana,0
2019-12-16,Indiana,3
2019-12-23,Indiana,0
2019-12-30,Indiana,0
2020-01-06,Indiana,7
2020-01-13,Indiana,1
2020-01-20,Indiana,0
2020-01-27,Indiana,0
2020-02-03,Indiana,2
2020-02-10,Indiana,2
2020-02-17,Indiana,2
2020-02-24,Indiana,2
2020-03-02,Indiana,2
2020-03-09,Indiana,0
2015-07-06,Kansas,0
2015-07-13,Kansas,0
2015-07-20,Kansas,0
2015-07-27,Kansas,0
2015-08-03,Kansas,0
2015-08-10,Kansas,0
2015-08-17,Kansas,0
2015-08-24,Kansas,0
2015-08-31,Kansas,0
2015-09-07,Kansas,0
2015-09-14,Kansas,0
2015-09-21,Kansas,0
2015-09-28,Kansas,0
2015-10-05,Kansas,0
2015-10-12,Kansas,0
2015-10-19,Kansas,0
2015-10-26,Kansas,0
2015-11-02,Kansas,0
2015-11-09,Kansas,0
2015-11-16,Kansas,0
2015-11-23,Kansas,0
2015-11-30,Kansas,0
2015-12-07,Kansas,0
2015-12-14,Kansas,0
2015-12-21,Kansas,0
2015-12-28,Kansas,0
2016-01-04,Kansas,0
2016-01-11,Kansas,0
2016-01-18,Kansas,0
2016-01-25,Kansas,0
2016-02-01,Kansas,0
2016-02-08,Kansas,0
2016-02-15,Kansas,0
2016-02-22,Kansas,0
2016-02-29,Kansas,0
2016-03-07,Kansas,0
2016-03-14,Kansas,0
2016-03-21,Kansas,0
2016-03-28,Kansas,0
2016-04-04,Kansas,0
2016-04-11,Kansas,0
2016-04-18,Kansas,0
2016-04-25,Kansas,0
2016-05-02,Kansas,0
2016-05-09,Kansas,0
2016-05-16,Kansas,0
2016-05-23,Kansas,0
2016-05-30,Kansas,0
2016-06-06,Kansas,0
2016-06-13,Kansas,0
2016-06-20,Kansas,0
2016-06-27,Kansas,0
2016-07-04,Kansas,0
2016-07-11,Kansas,0
2016-07-18,Kansas,0
2016-07-25,Kansas,0
2016-08-01,Kansas,0
2016-08-08,Kansas,0
2016-08-15,Kansas,0
2016-08-22,Kansas,0
2016-08-29,Kansas,0
2016-09-05,Kansas,0
2016-09-12,Kansas,0
2016-09-19,Kansas,0
2016-09-26,Kansas,0
2016-10-03,Kansas,0
2016-10-10,Kansas,0
2016-10-17,Kansas,0
2016-10-24,Kansas,0
2016-10-31,Kansas,0
2016-11-07,Kansas,0
2016-11-14,Kansas,1
2016-11-21,Kansas,1
2016-11-28,Kansas,2
2016-12-05,Kansas,0
2016-12-12,Kansas,1
2016-12-19,Kansas,4
2016-12-26,Kansas,4
2017-01-02,Kansas,4
2017-01-09,Kansas,0
2017-01-16,Kansas,0
2017-01-23,Kansas,0
2017-01-30,Kansas,6
2017-02-06,Kansas,2
2017-02-13,Kansas,0
2017-02-20,Kansas,0
2017-02-27,Kansas,8
2017-03-06,Kansas,1
2017-03-13,Kansas,0
2017-03-20,Kansas,0
2017-03-27,Kansas,0
2017-04-03,Kansas,0
2017-04-10,Kansas,0
2017-04-17,Kansas,0
2017-04-24,Kansas,0
2017-05-01,Kansas,0
2017-05-08,Kansas,0
2017-05-15,Kansas,0
2017-05-22,Kansas,0
2017-05-29,Kansas,0
2017-06-05,Kansas,0
2017-06-12,Kansas,0
2017-06-19,Kansas,0
2017-06-26,Kansas,0
2017-07-03,Kansas,0
2017-07-10,Kansas,0
2017-07-17,Kansas,0
2017-07-24,Kansas,0
2017-07-31,Kansas,0
2017-08-07,Kansas,0
2017-08-14,Kansas,0
2017-08-21,Kansas,0
2017-08-28,Kansas,0
2017-09-04,Kansas,0
2017-09-11,Kansas,0
2017-09-18,Kansas,0
2017-09-25,Kansas,0
2017-10-02,Kansas,0
2017-10-09,Kansas,0
2017-10-16,Kansas,0
2017-10-23,Kansas,0
2017-10-30,Kansas,0
2017-11-06,Kansas,0
2017-11-13,Kansas,2
2017-11-20,Kansas,0
2017-11-27,Kansas,2
2017-12-04,Kansas,4
2017-12-11,Kansas,4
2017-12-18,Kansas,1
2017-12-25,Kansas,0
2018-01-01,Kansas,5
2018-01-08,Kansas,2
2018-01-15,Kansas,1
2018-01-22,Kansas,1
2018-01-29,Kansas,4
2018-02-05,Kansas,3
2018-02-12,Kansas,0
2018-02-19,Kansas,0
2018-02-26,Kansas,3
2018-03-05,Kansas,1
2018-03-12,Kansas,2
2018-03-19,Kansas,1
2018-03-26,Kansas,0
2018-04-02,Kansas,0
2018-04-09,Kansas,0
2018-04-16,Kansas,0
2018-04-23,Kansas,0
2018-04-30,Kansas,0
2018-05-07,Kansas,0
2018-05-14,Kansas,0
2018-05-21,Kansas,0
2018-05-28,Kansas,0
2018-06-04,Kansas,0
2018-06-11,Kansas,0
2018-06-18,Kansas,0
2018-06-25,Kansas,0
2018-07-02,Kansas,0
2018-07-09,Kansas,0
2018-07-16,Kansas,0
2018-07-23,Kansas,0
2018-07-30,Kansas,0
2018-08-06,Kansas,0
2018-08-13,Kansas,0
2018-08-20,Kansas,0
2018-08-27,Kansas,0
2018-09-03,Kansas,0
2018-09-10,Kansas,0
2018-09-17,Kansas,0
2018-09-24,Kansas,0
2018-10-01,Kansas,0
2018-10-08,Kansas,0
2018-10-15,Kansas,0
2018-10-22,Kansas,0
2018-10-29,Kansas,0
2018-11-05,Kansas,0
2018-11-12,Kansas,3
2018-11-19,Kansas,2
2018-11-26,Kansas,4
2018-12-03,Kansas,2
2018-12-10,Kansas,1
2018-12-17,Kansas,3
2018-12-24,Kansas,0
2018-12-31,Kansas,5
2019-01-07,Kansas,2
2019-01-14,Kansas,1
2019-01-21,Kansas,0
2019-01-28,Kansas,1
2019-02-04,Kansas,0
2019-02-11,Kansas,2
2019-02-18,Kansas,4
2019-02-25,Kansas,2
2019-03-04,Kansas,4
2019-03-11,Kansas,2
2019-03-18,Kansas,0
2019-03-25,Kansas,3
2019-04-01,Kansas,0
2019-04-08,Kansas,0
2019-04-15,Kansas,0
2019-04-22,Kansas,0
2019-04-29,Kansas,0
2019-05-06,Kansas,0
2019-05-13,Kansas,0
2019-05-20,Kansas,0
2019-05-27,Kansas,0
2019-06-03,Kansas,0
2019-06-10,Kansas,0
2019-06-17,Kansas,0
2019-06-24,Kansas,0
2019-07-01,Kansas,0
2019-07-08,Kansas,0
2019-07-15,Kansas,0
2019-07-22,Kansas,0
2019-07-29,Kansas,0
2019-08-05,Kansas,0
2019-08-12,Kansas,0
2019-08-19,Kansas,0
2019-08-26,Kansas,0
2019-09-02,Kansas,0
2019-09-09,Kansas,0
2019-09-16,Kansas,0
2019-09-23,Kansas,0
2019-09-30,Kansas,0
2019-10-07,Kansas,0
2019-10-14,Kansas,0
2019-10-21,Kansas,0
2019-10-28,Kansas,0
2019-11-04,Kansas,0
2019-11-11,Kansas,1
2019-11-18,Kansas,2
2019-11-25,Kansas,7
2019-12-02,Kansas,3
2019-12-09,Kansas,4
2019-12-16,Kansas,3
2019-12-23,Kansas,0
2019-12-30,Kansas,7
2020-01-06,Kansas,1
2020-01-13,Kansas,0
2020-01-20,Kansas,1
2020-01-27,Kansas,3
2020-02-03,Kansas,1
2020-02-10,Kansas,0
2020-02-17,Kansas,3
2020-02-24,Kansas,0
2020-03-02,Kansas,2
2020-03-09,Kansas,0
2015-07-06,Maine,0
2015-07-13,Maine,0
2015-07-20,Maine,0
2015-07-27,Maine,0
2015-08-03,Maine,0
2015-08-10,Maine,0
2015-08-17,Maine,0
2015-08-24,Maine,0
2015-08-31,Maine,0
2015-09-07,Maine,0
2015-09-14,Maine,0
2015-09-21,Maine,0
2015-09-28,Maine,0
2015-10-05,Maine,0
2015-10-12,Maine,0
2015-10-19,Maine,0
2015-10-26,Maine,0
2015-11-02,Maine,0
2015-11-09,Maine,0
2015-11-16,Maine,0
2015-11-23,Maine,0
2015-11-30,Maine,0
2015-12-07,Maine,0
2015-12-14,Maine,0
2015-12-21,Maine,1
2015-12-28,Maine,2
2016-01-04,Maine,0
2016-01-11,Maine,2
2016-01-18,Maine,1
2016-01-25,Maine,1
2016-02-01,Maine,3
2016-02-08,Maine,5
2016-02-15,Maine,3
2016-02-22,Maine,7
2016-02-29,Maine,14
2016-03-07,Maine,0
2016-03-14,Maine,0
2016-03-21,Maine,0
2016-03-28,Maine,0
2016-04-04,Maine,0
2016-04-11,Maine,0
2016-04-18,Maine,0
2016-04-25,Maine,0
2016-05-02,Maine,0
2016-05-09,Maine,2
2016-05-16,Maine,0
2016-05-23,Maine,3
2016-05-30,Maine,0
2016-06-06,Maine,0
2016-06-13,Maine,0
2016-06-20,Maine,0
2016-06-27,Maine,0
2016-07-04,Maine,0
2016-07-11,Maine,0
2016-07-18,Maine,0
2016-07-25,Maine,0
2016-08-01,Maine,0
2016-08-08,Maine,0
2016-08-15,Maine,0
2016-08-22,Maine,0
2016-08-29,Maine,0
2016-09-05,Maine,0
2016-09-12,Maine,0
2016-09-19,Maine,0
2016-09-26,Maine,0
2016-10-03,Maine,0
2016-10-10,Maine,0
2016-10-17,Maine,0
2016-10-24,Maine,0
2016-10-31,Maine,0
2016-11-07,Maine,0
2016-11-14,Maine,0
2016-11-21,Maine,0
2016-11-28,Maine,0
2016-12-05,Maine,0
2016-12-12,Maine,0
2016-12-19,Maine,0
2016-12-26,Maine,0
2017-01-02,Maine,0
2017-01-09,Maine,0
2017-01-16,Maine,0
2017-01-23,Maine,0
2017-01-30,Maine,0
2017-02-06,Maine,0
2017-02-13,Maine,0
2017-02-20,Maine,0
2017-02-27,Maine,0
2017-03-06,Maine,0
2017-03-13,Maine,0
2017-03-20,Maine,0
2017-03-27,Maine,0
2017-04-03,Maine,0
2017-04-10,Maine,0
2017-04-17,Maine,0
2017-04-24,Maine,0
2017-05-01,Maine,0
2017-05-08,Maine,0
2017-05-15,Maine,0
2017-05-22,Maine,0
2017-05-29,Maine,0
2017-06-05,Maine,0
2017-06-12,Maine,0
2017-06-19,Maine,0
2017-06-26,Maine,0
2017-07-03,Maine,0
2017-07-10,Maine,0
2017-07-17,Maine,0
2017-07-24,Maine,0
2017-07-31,Maine,0
2017-08-07,Maine,0
2017-08-14,Maine,0
2017-08-21,Maine,0
2017-08-28,Maine,0
2017-09-04,Maine,0
2017-09-11,Maine,0
2017-09-18,Maine,0
2017-09-25,Maine,0
2017-10-02,Maine,0
2017-10-09,Maine,0
2017-10-16,Maine,0
2017-10-23,Maine,0
2017-10-30,Maine,0
2017-11-06,Maine,0
2017-11-13,Maine,0
2017-11-20,Maine,0
2017-11-27,Maine,0
2017-12-04,Maine,0
2017-12-11,Maine,0
2017-12-18,Maine,0
2017-12-25,Maine,0
2018-01-01,Maine,0
2018-01-08,Maine,0
2018-01-15,Maine,0
2018-01-22,Maine,0
2018-01-29,Maine,0
2018-02-05,Maine,0
2018-02-12,Maine,0
2018-02-19,Maine,0
2018-02-26,Maine,0
2018-03-05,Maine,0
2018-03-12,Maine,0
2018-03-19,Maine,0
2018-03-26,Maine,0
2018-04-02,Maine,0
2018-04-09,Maine,0
2018-04-16,Maine,0
2018-04-23,Maine,0
2018-04-30,Maine,0
2018-05-07,Maine,0
2018-05-14,Maine,0
2018-05-21,Maine,0
2018-05-28,Maine,0
2018-06-04,Maine,0
2018-06-11,Maine,0
2018-06-18,Maine,0
2018-06-25,Maine,0
2018-07-02,Maine,0
2018-07-09,Maine,0
2018-07-16,Maine,0
2018-07-23,Maine,0
2018-07-30,Maine,0
2018-08-06,Maine,0
2018-08-13,Maine,0
2018-08-20,Maine,0
2018-08-27,Maine,0
2018-09-03,Maine,0
2018-09-10,Maine,0
2018-09-17,Maine,0
2018-09-24,Maine,0
2018-10-01,Maine,0
2018-10-08,Maine,0
2018-10-15,Maine,0
2018-10-22,Maine,0
2018-10-29,Maine,0
2018-11-05,Maine,0
2018-11-12,Maine,0
2018-11-19,Maine,0
2018-11-26,Maine,0
2018-12-03,Maine,1
2018-12-10,Maine,5
2018-12-17,Maine,3
2018-12-24,Maine,0
2018-12-31,Maine,7
2019-01-07,Maine,3
2019-01-14,Maine,0
2019-01-21,Maine,0
2019-01-28,Maine,10
2019-02-04,Maine,0
2019-02-11,Maine,0
2019-02-18,Maine,0
2019-02-25,Maine,0
2019-03-04,Maine,1
2019-03-11,Maine,9
2019-03-18,Maine,0
2019-03-25,Maine,0
2019-04-01,Maine,0
2019-04-08,Maine,0
2019-04-15,Maine,0
2019-04-22,Maine,0
2019-04-29,Maine,0
2019-05-06,Maine,0
2019-05-13,Maine,0
2019-05-20,Maine,0
2019-05-27,Maine,0
2019-06-03,Maine,0
2019-06-10,Maine,0
2019-06-17,Maine,0
2019-06-24,Maine,0
2019-07-01,Maine,0
2019-07-08,Maine,0
2019-07-15,Maine,0
2019-07-22,Maine,0
2019-07-29,Maine,0
2019-08-05,Maine,0
2019-08-12,Maine,0
2019-08-19,Maine,0
2019-08-26,Maine,0
2019-09-02,Maine,0
2019-09-09,Maine,0
2019-09-16,Maine,0
2019-09-23,Maine,0
2019-09-30,Maine,0
2019-10-07,Maine,0
2019-10-14,Maine,0
2019-10-21,Maine,0
2019-10-28,Maine,1
2019-11-04,Maine,4
2019-11-11,Maine,5
2019-11-18,Maine,0
2019-11-25,Maine,1
2019-12-02,Maine,1
2019-12-09,Maine,2
2019-12-16,Maine,4
2019-12-23,Maine,0
2019-12-30,Maine,6
2020-01-06,Maine,3
2020-01-13,Maine,0
2020-01-20,Maine,0
2020-01-27,Maine,0
2020-02-03,Maine,8
2020-02-10,Maine,0
2020-02-17,Maine,0
2020-02-24,Maine,0
2020-03-02,Maine,9
2020-03-09,Maine,0
2015-07-06,Maryland,0
2015-07-13,Maryland,0
2015-07-20,Maryland,0
2015-07-27,Maryland,0
2015-08-03,Maryland,0
2015-08-10,Maryland,0
2015-08-17,Maryland,0
2015-08-24,Maryland,0
2015-08-31,Maryland,0
2015-09-07,Maryland,0
2015-09-14,Maryland,0
2015-09-21,Maryland,0
2015-09-28,Maryland,0
2015-10-05,Maryland,0
2015-10-12,Maryland,0
2015-10-19,Maryland,0
2015-10-26,Maryland,0
2015-11-02,Maryland,0
2015-11-09,Maryland,0
2015-11-16,Maryland,0
2015-11-23,Maryland,0
2015-11-30,Maryland,0
2015-12-07,Maryland,0
2015-12-14,Maryland,0
2015-12-21,Maryland,0
2015-12-28,Maryland,0
2016-01-04,Maryland,0
2016-01-11,Maryland,0
2016-01-18,Maryland,0
2016-01-25,Maryland,0
2016-02-01,Maryland,0
2016-02-08,Maryland,0
2016-02-15,Maryland,0
2016-02-22,Maryland,0
2016-02-29,Maryland,0
2016-03-07,Maryland,0
2016-03-14,Maryland,0
2016-03-21,Maryland,0
2016-03-28,Maryland,0
2016-04-04,Maryland,0
2016-04-11,Maryland,0
2016-04-18,Maryland,0
2016-04-25,Maryland,0
2016-05-02,Maryland,0
2016-05-09,Maryland,0
2016-05-16,Maryland,0
2016-05-23,Maryland,0
2016-05-30,Maryland,0
2016-06-06,Maryland,0
2016-06-13,Maryland,0
2016-06-20,Maryland,0
2016-06-27,Maryland,0
2016-07-04,Maryland,0
2016-07-11,Maryland,0
2016-07-18,Maryland,0
2016-07-25,Maryland,0
2016-08-01,Maryland,0
2016-08-08,Maryland,0
2016-08-15,Maryland,0
2016-08-22,Maryland,0
2016-08-29,Maryland,0
2016-09-05,Maryland,0
2016-09-12,Maryland,0
2016-09-19,Maryland,0
2016-09-26,Maryland,0
2016-10-03,Maryland,0
2016-10-10,Maryland,0
2016-10-17,Maryland,0
2016-10-24,Maryland,0
2016-10-31,Maryland,0
2016-11-07,Maryland,2
2016-11-14,Maryland,2
2016-11-21,Maryland,5
2016-11-28,Maryland,7
2016-12-05,Maryland,4
2016-12-12,Maryland,0
2016-12-19,Maryland,0
2016-12-26,Maryland,2
2017-01-02,Maryland,8
2017-01-09,Maryland,0
2017-01-16,Maryland,0
2017-01-23,Maryland,0
2017-01-30,Maryland,3
2017-02-06,Maryland,2
2017-02-13,Maryland,2
2017-02-20,Maryland,0
2017-02-27,Maryland,1
2017-03-06,Maryland,1
2017-03-13,Maryland,2
2017-03-20,Maryland,2
2017-03-27,Maryland,1
2017-04-03,Maryland,0
