Date_Only,Station,PM2.5(㎍/㎥),PM10(㎍/㎥),PM10_minus_PM2.5,Temperature(℃),Relative_Humidity(%),Air_Pressure(hpa),Wind_Speed(m/s),Log_PM2.5,Log_PM10_minus_PM2.5
2021-08-26,Sihwa_Industrial complex,14.025,17.402083333333334,3.377083333333333,24.66208333333333,87.45083333333334,1007.6441666666666,0.7391515825737462,2.7097154804212713,1.4763825969430637
2021-08-27,Sihwa_Industrial complex,22.207083333333333,27.02375,4.816666666666666,22.993541666666665,87.56416666666667,1010.6006249999999,0.47430295288016183,3.144457548164745,1.7607273599803264
2021-08-28,Sihwa_Industrial complex,30.389166666666668,36.64541666666667,6.2562500000000005,21.325,87.67750000000001,1013.5570833333333,0.2094543231865774,3.446462822768641,1.9818631664640647
2021-08-29,Sihwa_Industrial complex,25.34,30.296041666666667,4.956041666666668,22.127916666666668,87.939375,1014.0329166666667,0.2660471621234225,3.271088696315135,1.7844061105438787
2021-08-30,Sihwa_Industrial complex,20.290833333333335,23.94666666666667,3.6558333333333337,22.930833333333336,88.20125,1014.50875,0.3226400010602676,3.058276620146562,1.5381209136830571
2021-08-31,Sihwa_Industrial complex,18.645625,21.918958333333332,3.2733333333333334,21.523541666666667,90.54541666666665,1013.1631249999999,0.6128551148508123,2.9778546672154684,1.4523941628244144
2021-09-01,Sihwa_Industrial complex,17.000416666666666,19.89125,2.8908333333333336,20.11625,92.88958333333332,1011.8175,0.9030702286413572,2.8903949057763985,1.3586233591948453
2021-09-02,Sihwa_Industrial complex,14.160208333333333,18.08520833333333,3.9250000000000007,21.967291666666668,81.82416666666667,1010.4239583333333,0.7381808886981386,2.7186741224241104,1.5943242746240522
2021-09-03,Sihwa_Industrial complex,11.32,16.279166666666665,4.959166666666667,23.81833333333333,70.75875,1009.0304166666666,0.57329154875492,2.511223958105374,1.7849306502723044
2021-09-04,Sihwa_Industrial complex,8.245416666666667,12.68125,4.435833333333333,24.14,62.30833333333334,1010.6145833333334,0.5380292934500644,2.22412793323038,1.6930128360200043
2021-09-05,Sihwa_Industrial complex,4.51625,7.087916666666666,2.5716666666666668,23.834999999999997,55.10874999999999,1015.8945833333332,0.5672507309644265,1.70769828160162,1.2730323402574306
2021-09-06,Sihwa_Industrial complex,8.097916666666668,10.660416666666666,2.5625,22.869305555555552,68.00013888888888,1012.9297222222222,0.5927227930299533,2.2080454495836244,1.270462545594769
2021-09-07,Sihwa_Industrial complex,11.679583333333335,14.232916666666666,2.5533333333333337,21.903611111111108,80.89152777777778,1009.9648611111111,0.6181948550954801,2.53999308832196,1.267886130069589
2021-09-08,Sihwa_Industrial complex,15.26125,17.805416666666666,2.544166666666667,20.937916666666663,93.78291666666668,1007.0,0.643666917161007,2.788784976933632,1.2653030594775418
2021-09-09,Sihwa_Industrial complex,18.15041666666667,22.43958333333333,4.289166666666666,22.336249999999996,80.37708333333333,1011.9329166666666,0.5033216398042314,2.952324473440431,1.6656607035303783
2021-09-10,Sihwa_Industrial complex,38.23708333333333,43.46,5.222916666666666,23.095,83.39,1013.355,0.3510933259219153,3.6696223030185595,1.8282387143141732
2021-09-11,Sihwa_Industrial complex,30.444999999999997,33.99458333333333,3.764782608695653,23.577083333333334,82.54541666666667,1013.1879166666666,0.3971301435163235,3.4482399879954664,1.5612519135461513
2021-09-12,Sihwa_Industrial complex,16.7375,19.535,2.797499999999999,23.65875,77.21541666666667,1012.1570833333334,0.5379017236336211,2.875681042486161,1.3343429554877906
2021-09-13,Sihwa_Industrial complex,14.005833333333332,18.11130434782609,3.9269565217391302,24.286666666666665,73.42208333333333,1013.9554166666668,0.5072970470458352,2.708439014393414,1.594721459033166
2021-09-14,Sihwa_Industrial complex,13.260416666666666,19.442916666666665,6.1825,24.84583333333333,65.13625,1015.9754166666668,0.6542665841445816,2.6574876338206126,1.9716475118713075
2021-09-15,Sihwa_Industrial complex,9.02695652173913,14.374166666666667,4.888260869565217,24.308333333333337,59.01166666666666,1015.1425,0.7473399440855562,2.3052771184138203,1.7729606857381301
2021-09-16,Sihwa_Industrial complex,5.899583333333333,9.44625,3.546666666666667,23.935833333333335,54.18416666666667,1015.35,0.993968268785716,1.9314610233064473,1.5143943637472064
2021-09-17,Sihwa_Industrial complex,5.880416666666666,9.5925,3.7120833333333336,24.110416666666666,58.057500000000005,1011.00625,0.8383876877034705,1.9286792121269514,1.55013013153529
2021-09-18,Sihwa_Industrial complex,4.67875,7.577500000000001,2.89875,23.4875,60.41375,1010.2379166666666,0.7631015771501087,1.736731138091476,1.360655988939876
2021-09-19,Sihwa_Industrial complex,7.427916666666667,9.399583333333334,1.971666666666667,23.83875,70.86625,1015.1625,0.4314201565355607,2.1315496082170586,1.089122962646994
2021-09-20,Sihwa_Industrial complex,7.468750000000001,9.457916666666668,1.989166666666667,23.324583333333333,70.82802083333333,1014.0780208333333,0.5634438592689088,2.1363829180799745,1.094994641756191
2021-09-21,Sihwa_Industrial complex,7.5095833333333335,9.516250000000001,2.006666666666667,22.810416666666665,70.78979166666666,1012.9935416666667,0.695467562002257,2.141192979381121,1.1008320454064227
2021-09-22,Sihwa_Industrial complex,7.550416666666667,9.574583333333335,2.024166666666667,22.29625,70.75156249999999,1011.9090625,0.8274912647356052,2.1459800147047274,1.1066355714369787
2021-09-23,Sihwa_Industrial complex,7.59125,9.632916666666668,2.041666666666667,21.782083333333333,70.71333333333332,1010.8245833333334,0.9595149674689534,2.1507442434536777,1.1124056108004456
2021-09-24,Sihwa_Industrial complex,9.894583333333332,13.53,3.6354166666666665,21.290833333333335,68.25208333333333,1018.5708333333332,0.6676547028291021,2.3882657238225273,1.533726090698404
2021-09-25,Sihwa_Industrial complex,8.5375,11.4425,2.905,22.655416666666667,63.98166666666666,1022.7,0.5649173861669379,2.2552313966105753,1.3622577832916491
2021-09-26,Sihwa_Industrial complex,4.695416666666667,6.867083333333333,2.1716666666666664,22.076666666666668,69.84625,1022.4341666666666,0.6155524997730407,1.739661757816616,1.154257212080003
2021-09-27,Sihwa_Industrial complex,4.13375,5.53375,1.4,22.864166666666662,61.624583333333334,1018.7229166666666,0.6052082287164837,1.6358363862886314,0.8754687373538999
2021-09-28,Sihwa_Industrial complex,7.340972222222223,9.304861111111112,1.963888888888889,21.696666666666665,71.65916666666666,1015.2009722222222,0.5275514449945415,2.121179782984444,1.0865022198515977
2021-09-29,Sihwa_Industrial complex,10.548194444444446,13.075972222222223,2.527777777777778,20.529166666666665,81.69375000000001,1011.6790277777778,0.4498946612725994,2.4465290995914266,1.2606681480024813
2021-09-30,Sihwa_Industrial complex,13.755416666666669,16.847083333333334,3.0916666666666672,19.361666666666668,91.72833333333334,1008.1570833333334,0.3722378775506573,2.6916102470112127,1.4089523850124748
2021-10-01,Sihwa_Industrial complex,19.173750000000002,24.03729166666667,4.863541666666667,20.218333333333334,85.36500000000001,1008.886875,0.5193807545407776,3.0043822543678953,1.7687538010021449
2021-10-02,Sihwa_Industrial complex,24.592083333333335,31.227500000000003,6.635416666666667,21.075,79.00166666666667,1009.6166666666668,0.666523631530898,3.2422830588678195,2.032797510418815
2021-10-03,Sihwa_Industrial complex,30.889166666666668,37.35625,6.467083333333334,21.087083333333336,82.63375,1015.1791666666668,0.3600661958599596,3.462266349186857,2.010504472207352
2021-10-04,Sihwa_Industrial complex,24.209791666666668,30.618750000000002,6.4089583333333335,22.680208333333333,81.88916666666667,1017.40125,0.8651413511002659,3.2272324772492467,2.0026898536278215
2021-10-05,Sihwa_Industrial complex,17.530416666666667,23.88125,6.350833333333334,24.27333333333333,81.14458333333333,1019.6233333333332,1.3702165063405722,2.9194135261031047,1.9948136854826752
2021-10-06,Sihwa_Industrial complex,18.914895833333333,24.5184375,5.6035416666666675,23.198749999999997,83.048125,1020.0893749999999,1.1175109473678073,2.991467986056701,1.8876061212670303
2021-10-07,Sihwa_Industrial complex,20.299375,25.155625000000004,4.856250000000001,22.124166666666667,84.95166666666667,1020.5554166666666,0.8648053883950425,3.0586777295618686,1.7675094670045954
2021-10-08,Sihwa_Industrial complex,21.683854166666666,25.792812500000004,4.108958333333334,21.049583333333334,86.85520833333334,1021.0214583333333,0.6120998294222776,3.12165340122381,1.6309955347728977
2021-10-09,Sihwa_Industrial complex,23.06833333333333,26.430000000000003,3.3616666666666677,19.975,88.75875,1021.4875,0.3593942704495128,3.1808970069104188,1.4728542473139998
2021-10-10,Sihwa_Industrial complex,19.69486111111111,24.319861111111113,4.625000000000001,18.91652777777778,82.26013888888889,1021.5752777777777,0.45552082984354153,3.0298854139489464,1.7272209480904839
2021-10-11,Sihwa_Industrial complex,16.321388888888887,22.209722222222222,5.888333333333334,17.858055555555556,75.76152777777779,1021.6630555555556,0.5516473892375703,2.8519420898089103,1.929829159295586
2021-10-12,Sihwa_Industrial complex,12.947916666666666,20.09958333333333,7.151666666666666,16.799583333333334,69.26291666666667,1021.7508333333334,0.647773948631599,2.635330154223336,2.098222405323211
2021-10-13,Sihwa_Industrial complex,7.554583333333333,11.455416666666666,3.900833333333334,17.472916666666666,69.63541666666667,1025.05625,0.6280229946561918,2.1464672016967272,1.5894052586838643
2021-10-14,Sihwa_Industrial complex,15.667083333333332,20.582083333333333,4.915,20.19875,71.95916666666666,1022.1641666666666,0.5226107623555208,2.8134357164475414,1.7774914974303502
2021-10-15,Sihwa_Industrial complex,17.168333333333333,23.147083333333335,5.978750000000001,19.700625,66.83812499999999,1020.4641666666668,0.7136496793791652,2.899680151912212,1.9428698176424333
2021-10-16,Sihwa_Industrial complex,18.669583333333332,25.712083333333336,7.0425,19.2025,61.717083333333335,1018.7641666666668,0.9046885964028096,2.9790734493262434,2.0847399801310442
2021-10-17,Sihwa_Industrial complex,8.589166666666666,23.43041666666667,14.84125,8.150833333333333,37.43875,1025.8229166666667,1.5102605174838162,2.2606339890473666,2.762617297414137
2021-10-18,Sihwa_Industrial complex,14.677361111111109,26.8775,12.200138888888889,8.884722222222221,46.035,1023.9580555555556,1.230180751269985,2.7522177042735585,2.5802273514224923
2021-10-19,Sihwa_Industrial complex,20.765555555555554,30.324583333333337,9.559027777777779,9.618611111111111,54.63125,1022.0931944444445,0.9501009850561536,3.0803286998590895,2.356981207541419
2021-10-20,Sihwa_Industrial complex,26.85375,33.77166666666667,6.917916666666667,10.3525,63.2275,1020.2283333333334,0.6700212188423222,3.326967607219041,2.0691281240853208
2021-10-21,Sihwa_Industrial complex,31.853333333333335,37.87291666666667,6.019583333333334,9.00875,70.34083333333334,1020.61375,0.337120187764971,3.4920532111171,1.948703862050167
2021-10-22,Sihwa_Industrial complex,31.800416666666667,39.97875,8.178333333333333,9.439583333333331,64.77541666666666,1019.7854166666666,0.3129427909799324,3.490441218561445,2.216845634046335
2021-10-23,Sihwa_Industrial complex,30.777083333333337,43.590833333333336,12.81375,11.284999999999998,55.74166666666667,1024.0670833333334,0.438311265316931,3.4587453800979966,2.625664472920855
2021-10-24,Sihwa_Industrial complex,39.945,46.782916666666665,6.837916666666665,10.5075,66.78541666666666,1027.83,0.3122072327808026,3.7122297027221514,2.0589730677569835
2021-10-25,Sihwa_Industrial complex,32.24666666666667,35.871249999999996,3.624583333333333,10.973333333333334,71.57125,1025.118333333333,0.307103598637951,3.5039545114498667,1.5313862768159423
2021-10-26,Sihwa_Industrial complex,44.41,51.80875,7.398750000000001,11.628749999999998,72.5925,1022.0145833333332,0.2980871492062084,3.8157323451098595,2.1280828852522227
2021-10-27,Sihwa_Industrial complex,61.26791666666667,67.43458333333334,6.166666666666668,13.821666666666667,79.61291666666666,1019.2645833333332,0.3622205076789693,4.1314463118716,1.9694406464655076
2021-10-28,Sihwa_Industrial complex,21.585416666666664,29.767916666666668,8.1825,12.697916666666666,57.56708333333333,1020.4683333333334,0.564176211705525,3.117304417759355,2.2172994987116854
2021-10-29,Sihwa_Industrial complex,20.91,28.82375,7.913749999999999,12.954166666666666,55.7225,1023.8720833333332,0.3750061741442628,3.086943153607375,2.1875950283603762
2021-10-30,Sihwa_Industrial complex,19.936666666666667,25.442916666666665,5.5062500000000005,15.160416666666668,56.33125,1023.8279166666666,0.5065354894642177,3.04150200779818,1.872763253381142
2021-10-31,Sihwa_Industrial complex,36.295833333333334,41.31458333333333,5.018750000000001,13.710833333333332,72.23916666666666,1023.6429166666668,0.3132915252569336,3.6188816135289477,1.7948795965642987
2021-11-01,Sihwa_Industrial complex,32.495416666666664,35.44625,2.950833333333333,14.4625,80.16791666666667,1023.3454166666668,0.3123050106154405,3.5114086135504707,1.3739265271260266
2021-11-02,Sihwa_Industrial complex,33.56125,36.69958333333333,3.138333333333333,13.15875,73.13625,1023.1929166666667,0.5769831947777481,3.5427331122632544,1.4202931302920203
2021-11-03,Sihwa_Industrial complex,35.910833333333336,39.885416666666664,3.9745833333333342,11.320416666666668,74.67916666666666,1021.21625,0.3939925016748216,3.608505094227662,1.6043416150093515
2021-11-04,Sihwa_Industrial complex,44.794583333333335,48.283750000000005,3.489166666666667,11.305208333333335,81.44687499999999,1020.7704166666666,0.32981796355630666,3.824165816294798,1.5016670869044422
2021-11-05,Sihwa_Industrial complex,53.678333333333335,56.68208333333334,3.00375,11.29,88.21458333333334,1020.3245833333334,0.2656434254377918,4.001467531020571,1.387231421941231
2021-11-06,Sihwa_Industrial complex,58.149166666666666,66.70041666666667,8.551250000000001,12.83,72.02291666666666,1020.2775,0.2493234103617743,4.080062501849525,2.2566720359796397
2021-11-07,Sihwa_Industrial complex,45.52916666666667,53.00083333333333,7.471666666666667,13.914166666666668,66.33291666666666,1020.86,0.3093261179690073,3.840079356103801,2.1367272622307563
2021-11-08,Sihwa_Industrial complex,34.55083333333334,39.772777777777776,5.2219444444444445,10.988333333333335,71.46291666666666,1016.9122222222222,0.4889980351991468,3.570963597137192,1.828082469545265
2021-11-09,Sihwa_Industrial complex,23.5725,26.544722222222223,2.9722222222222223,8.0625,76.59291666666667,1012.9644444444446,0.6686699524292863,3.2016279314586473,1.3793256918037973
2021-11-10,Sihwa_Industrial complex,12.594166666666666,13.316666666666668,0.7225000000000001,5.136666666666667,81.72291666666666,1009.0166666666668,0.8483418696594258,2.6096407791602108,0.5437767239056767
2021-11-11,Sihwa_Industrial complex,12.047708333333334,13.899791666666669,1.8520833333333335,5.871874999999999,70.669375,1010.7118750000001,0.9995071420257942,2.568612511706927,1.0480497213865123
2021-11-12,Sihwa_Industrial complex,11.50125,14.482916666666668,2.981666666666667,6.607083333333333,59.615833333333335,1012.4070833333334,1.1506724143921625,2.525828639308589,1.3817004921096632
2021-11-13,Sihwa_Industrial complex,13.734583333333331,17.7975,4.062916666666667,5.757083333333333,55.46875,1017.7725,0.7529794858331805,2.6901973384456546,1.621942733572575
2021-11-14,Sihwa_Industrial complex,21.72791666666667,25.549166666666665,3.821249999999999,10.0575,66.09458333333333,1017.5679166666667,0.6888251858584024,3.123593977995828,1.5730332305403003
2021-11-15,Sihwa_Industrial complex,44.24375,51.07666666666666,6.832916666666667,11.01875,73.30208333333333,1018.2816666666666,0.4661581375182929,3.8120645390593144,2.0583349395779242
2021-11-16,Sihwa_Industrial complex,44.48875,52.20875,7.719999999999999,9.686666666666666,72.40124999999999,1021.9633333333333,0.3476048134439708,3.817465042637652,2.1656192379208883
2021-11-17,Sihwa_Industrial complex,24.06375,29.849166666666665,5.785416666666666,8.826666666666666,60.98208333333333,1024.6274999999998,0.5334096287068865,3.2214225791347766,1.9147757013742968
2021-11-18,Sihwa_Industrial complex,36.661249999999995,42.291875000000005,5.630625,10.702916666666665,70.65125,1020.8635416666665,0.7508274618815619,3.628631714393521,1.891699068231399
2021-11-19,Sihwa_Industrial complex,49.25875,54.73458333333334,5.475833333333334,12.579166666666666,80.32041666666667,1017.0995833333332,0.9682452950562372,3.9171846611336627,1.8680772994331507
2021-11-20,Sihwa_Industrial complex,92.365,103.03708333333331,10.672083333333331,11.717916666666667,88.19166666666666,1018.185,0.4606867571942297,4.536516542671043,2.4571999507883264
2021-11-21,Sihwa_Industrial complex,79.01166666666666,86.99312499999999,7.981458333333332,11.002291666666668,79.67875,1016.3725,0.7531235118261147,4.382172457374568,2.1951622670503
2021-11-22,Sihwa_Industrial complex,65.65833333333333,70.94916666666667,5.290833333333333,10.286666666666669,71.16583333333334,1014.56,1.0455602664579997,4.199580070066776,1.839093547363533
2021-11-23,Sihwa_Industrial complex,18.332916666666662,24.56625,6.233333333333333,2.6341666666666668,59.40166666666667,1017.1420833333332,1.6377822164091036,2.9618091699219296,1.9786999718783043
2021-11-24,Sihwa_Industrial complex,13.902499999999998,17.510416666666668,3.607916666666666,0.955,65.24,1018.1445833333332,1.0169915681294206,2.7015289841119445,1.527775838739323
2021-11-25,Sihwa_Industrial complex,24.165000000000003,28.682916666666667,4.5179166666666655,7.93875,61.86625,1015.8383333333333,1.0161871412189294,3.225454140228323,1.708000373590927
2021-11-26,Sihwa_Industrial complex,22.651666666666667,30.8125,8.160833333333333,6.322916666666667,48.68375,1020.5016666666668,0.8278156381499567,3.163433584618391,2.214937149802772
2021-11-27,Sihwa_Industrial complex,20.742916666666662,24.6725,3.929583333333333,4.46,52.70708333333334,1028.4416666666666,0.71725681770688,3.0792880339944553,1.5952544679176257
2021-11-28,Sihwa_Industrial complex,38.875,44.24583333333334,5.370833333333334,2.7116666666666664,58.95791666666667,1034.4591666666668,0.3135494415997626,3.6857495611050086,1.851730282587071
2021-11-29,Sihwa_Industrial complex,51.89416666666667,55.22708333333333,3.332916666666667,4.997083333333333,59.291666666666664,1031.840416666667,0.285570706740648,3.9682930618324845,1.466240910324196
2021-11-30,Sihwa_Industrial complex,35.09645833333333,37.10541666666667,2.008958333333334,4.935,65.52208333333333,1021.9170833333334,1.2203373829136162,3.586194753416138,1.1015939502051846
2021-12-01,Sihwa_Industrial complex,18.29875,18.98375,0.6850000000000005,4.872916666666667,71.7525,1011.99375,2.1551040590865846,2.960040326973999,0.5217655638043254
2021-12-02,Sihwa_Industrial complex,14.349166666666669,15.67375,1.3245833333333332,-0.2429166666666666,50.17041666666666,1023.02,1.3562783791481026,2.7310611837430114,0.8435408115094913
2021-12-03,Sihwa_Industrial complex,12.541250000000002,14.437083333333334,1.8958333333333335,0.9516666666666668,47.97291666666666,1021.9729166666666,1.2645108516630696,2.6057405822776403,1.0632729222228008
2021-12-04,Sihwa_Industrial complex,10.733333333333334,13.200416666666667,2.4670833333333335,2.14625,45.775416666666665,1020.9258333333332,1.1727433241780367,2.4624337939359418,1.243313702564393
2021-12-05,Sihwa_Industrial complex,19.350833333333338,21.929166666666664,2.5783333333333336,2.57125,48.79791666666667,1026.9208333333331,0.6229585189453276,3.013121861091124,1.2748971426626348
2021-12-06,Sihwa_Industrial complex,39.14041666666667,41.75375,2.613333333333333,2.7083333333333335,58.669999999999995,1028.19375,0.1886335172566538,3.6923837236498094,1.2846307073433902
2021-12-07,Sihwa_Industrial complex,52.19125,57.437083333333334,5.245833333333334,6.172499999999999,59.36291666666667,1026.794583333333,0.2258763900502044,3.9738939091361085,1.8319145747606065
2021-12-08,Sihwa_Industrial complex,45.60166666666667,49.4875,3.885833333333333,6.613333333333333,68.22375000000001,1029.7716666666668,0.3829056224299057,3.8416363058711473,1.5863398611881232
2021-12-09,Sihwa_Industrial complex,46.69125,50.53041666666667,3.839166666666666,6.302499999999999,72.32000000000001,1031.5104166666667,0.211108470245188,3.864747942912323,1.576742529595958
2021-12-10,Sihwa_Industrial complex,43.48020833333334,46.519375,3.0391666666666657,7.10375,77.594375,1028.2539583333335,0.35443325039541757,3.795044333684356,1.396038400069284
2021-12-11,Sihwa_Industrial complex,40.26916666666667,42.50833333333333,2.239166666666666,7.905,82.86875,1024.9975000000002,0.4977580305456472,3.7201156513305946,1.1753160950761312
2021-12-12,Sihwa_Industrial complex,56.86166666666667,61.91875,5.057083333333334,6.415416666666666,76.16916666666667,1025.15375,0.4291611729987192,4.058055104295013,1.801228386090288
2021-12-13,Sihwa_Industrial complex,16.124166666666667,19.417916666666667,3.2937499999999993,0.5641666666666666,48.30625,1027.1716666666666,1.66103912779553,2.8404907211637784,1.4571604769885222
2021-12-14,Sihwa_Industrial complex,36.209722222222226,40.24722222222222,4.037499999999999,2.8498611111111107,60.016527777777775,1024.7820833333333,1.2372619067828063,3.6165700771928604,1.6169099272728011
2021-12-15,Sihwa_Industrial complex,56.295277777777784,61.07652777777777,4.781249999999999,5.135555555555555,71.72680555555556,1022.3925,0.8134846857700824,4.0482182080694304,1.754619922278598
2021-12-16,Sihwa_Industrial complex,76.38083333333334,81.90583333333333,5.524999999999999,7.42125,83.43708333333333,1020.0029166666668,0.3897074647573586,4.348739118577693,1.8756409532087568
2021-12-17,Sihwa_Industrial complex,58.818333333333335,65.72625000000001,6.907916666666668,5.378333333333334,65.40791666666667,1018.34375,1.0486577676326456,4.091312191451804,2.0678643674008828
2021-12-18,Sihwa_Industrial complex,36.81583333333333,43.059375,6.243541666666666,2.0731250000000006,61.010625,1020.5945833333334,1.2125531899931496,3.6327278861756733,1.9801102672666815
2021-12-19,Sihwa_Industrial complex,14.813333333333333,20.3925,5.579166666666666,-1.2320833333333334,56.61333333333334,1022.8454166666668,1.376448612353654,2.76085346602136,1.8839080909136507
2021-12-20,Sihwa_Industrial complex,22.013333333333335,28.33458333333333,6.32125,1.5725,64.42583333333333,1020.77375,0.6031181440143117,3.136073758107063,1.990781078421855
2021-12-21,Sihwa_Industrial complex,50.37708333333333,57.55625,7.179166666666667,6.857083333333333,78.52041666666666,1015.6016666666666,0.6210118646295059,3.939192223494614,2.10159027093447
2021-12-22,Sihwa_Industrial complex,38.68333333333333,44.32125,5.6379166666666665,4.854583333333333,55.9775,1018.7370833333332,0.7789531825157899,3.680931284264762,1.892798159236858
2021-12-23,Sihwa_Industrial complex,30.81833333333333,37.38,6.5616666666666665,1.7595833333333335,57.38583333333333,1023.5816666666666,0.3449920088931646,3.4600426435785128,2.0230916244478174
2021-12-24,Sihwa_Industrial complex,31.57833333333333,36.93479166666667,5.356458333333333,-0.20749999999999977,57.77229166666667,1023.9972916666668,0.9174613271151874,3.4836474457368753,1.849471356416578
2021-12-25,Sihwa_Industrial complex,32.33833333333333,36.489583333333336,4.15125,-2.174583333333333,58.15875,1024.412916666667,1.48993064533721,3.5067078860711063,1.6392394036708902
2021-12-26,Sihwa_Industrial complex,8.700000000000001,10.1825,1.617272727272727,-10.915416666666667,43.33708333333333,1033.3120833333337,1.7119102796944254,2.2721258855093374,0.9621328318257139
2021-12-27,Sihwa_Industrial complex,9.526363636363635,13.205454545454543,3.679090909090909,-9.7825,43.15208333333334,1033.174166666667,1.1718069808449705,2.353882932825811,1.5431038408662927
2021-12-28,Sihwa_Industrial complex,36.710952380952385,43.02238095238096,6.31142857142857,-5.723333333333334,68.25625000000001,1029.7116666666666,0.5543163975488917,3.6299505663465377,1.9894386816763292
2021-12-29,Sihwa_Industrial complex,59.64083333333334,66.80208333333333,7.16125,-0.6616666666666667,69.63333333333334,1024.97375,0.4263570714555525,4.104968483544002,2.099397343518706
2021-12-30,Sihwa_Industrial complex,41.71375,45.77375,4.06,1.2945833333333334,63.79958333333334,1020.1104166666668,1.3500003708971835,3.754520882450704,1.6213664832993742
2021-12-31,Sihwa_Industrial complex,12.7975,17.90625,5.10875,-3.029583333333333,46.36000000000001,1026.4258333333337,1.3978694018508355,2.6244874163315193,1.8097221696022274
2022-01-01,Sihwa_Industrial complex,8.39625,12.704166666666666,4.307916666666666,-5.881666666666667,37.125416666666666,1031.9504166666668,1.0529097874777311,2.2403106735095415,1.6691994167737498
2022-01-02,Sihwa_Industrial complex,14.223611111111111,18.234027777777776,4.010416666666667,-4.049305555555556,44.579166666666666,1029.8020833333335,0.9189400166838713,2.7228475852056224,1.611519078637925
2022-01-03,Sihwa_Industrial complex,20.050972222222224,23.763888888888886,3.712916666666667,-2.216944444444445,52.03291666666667,1027.65375,0.7849702458900115,3.0469467453906813,1.5503069661953441
2022-01-04,Sihwa_Industrial complex,25.878333333333337,29.29375,3.415416666666667,-0.3845833333333333,59.48666666666667,1025.5054166666666,0.6510004750961517,3.2913205097643696,1.4851022048387992
2022-01-05,Sihwa_Industrial complex,24.03125,30.90833333333333,6.877083333333334,-2.4029166666666666,40.788333333333334,1028.1254166666663,0.8829942667110265,3.2201250442686327,2.0639576999889964
2022-01-06,Sihwa_Industrial complex,42.38708333333333,52.330000000000005,9.942916666666669,-1.3845833333333333,44.93208333333333,1026.835,0.4529521500647488,3.770161777761402,2.392692367189058
2022-01-07,Sihwa_Industrial complex,42.91708333333333,51.2475,8.330416666666666,-1.1275000000000002,45.14041666666666,1029.26875,0.7012333034783157,3.7823033863743887,2.2332796726687945
2022-01-08,Sihwa_Industrial complex,45.07041666666667,51.607499999999995,6.5370833333333325,-1.8345833333333337,55.14291666666667,1028.4583333333333,0.3356760231914547,3.830171023115016,2.019835281365598
2022-01-09,Sihwa_Industrial complex,69.15375,72.66541666666667,3.5116666666666663,2.455416666666667,71.85958333333333,1022.6795833333334,0.6170169165933842,4.25068926199782,1.5066666343981547
2022-01-10,Sihwa_Industrial complex,64.9,68.29645833333333,3.3964583333333325,1.1552083333333336,70.645625,1020.9122916666668,0.7803892195440681,4.188138441508461,1.4807992925563305
2022-01-11,Sihwa_Industrial complex,60.64625,63.9275,3.2812499999999987,-0.145,69.43166666666667,1019.145,0.9437615224947522,4.121412400509693,1.454245023028398
2022-01-12,Sihwa_Industrial complex,16.57166666666667,20.246666666666663,3.9323529411764704,-7.02,51.21333333333333,1022.1325,1.407704469901535,2.8662877563608036,1.5958161442130017
2022-01-13,Sihwa_Industrial complex,18.33142857142857,20.761904761904763,2.4304761904761905,-4.725416666666667,45.585,1021.4941666666668,1.1183802649615997,2.9617321948571944,1.2326990825843323
2022-01-14,Sihwa_Industrial complex,16.29041666666667,23.855833333333333,7.565416666666667,-4.899166666666667,43.135,1023.145,1.6229327707665453,2.8501523981131394,2.147732778189636
2022-01-15,Sihwa_Industrial complex,26.036666666666665,31.415833333333335,5.379166666666666,-3.1512499999999997,45.16625,1025.0058333333334,0.5980062115637944,3.2971939694141437,1.8530374723156924
2022-01-16,Sihwa_Industrial complex,38.98833333333334,42.748333333333335,3.76,1.7675,55.27333333333333,1021.6291666666666,0.8188172240261933,3.688587744904275,1.5602476682433286
2022-01-17,Sihwa_Industrial complex,30.208125,34.838125,4.63,-1.2039583333333328,54.17375,1024.4891666666665,0.9082281482134729,3.440678477579569,1.728109442151599
2022-01-18,Sihwa_Industrial complex,21.427916666666665,26.927916666666665,5.5,-4.175416666666666,53.07416666666666,1027.3491666666666,0.9976390724007524,3.11030646266092,1.8718021769015913
2022-01-19,Sihwa_Industrial complex,29.36645833333333,34.08208333333333,4.715625,-4.319999999999999,59.32791666666667,1025.82125,1.0263758692849279,3.4133386549815135,1.7432036525970935
2022-01-20,Sihwa_Industrial complex,37.305,41.23625,3.93125,-4.464583333333334,65.58166666666666,1024.2933333333333,1.055112666169103,3.6455804359687844,1.5955925056120472
2022-01-21,Sihwa_Industrial complex,35.73791666666667,40.06625,4.328333333333333,-3.990833333333333,56.98500000000001,1029.3308333333332,0.4976024232024815,3.60380937340693,1.673038493843695
2022-01-22,Sihwa_Industrial complex,54.33833333333333,60.92875,6.590416666666667,-2.23625,58.07749999999999,1028.8795833333334,0.2648039314045926,4.013465857051867,2.0268864866947918
2022-01-23,Sihwa_Industrial complex,55.13625,60.28791666666667,5.151666666666666,1.42875,48.15875,1024.8975,0.4115949205924152,4.027781771410215,1.816723047813852
2022-01-24,Sihwa_Industrial complex,56.05791666666667,62.61826086956522,6.849130434782609,1.37125,58.96083333333333,1021.1545833333332,0.4246295414349104,4.04406683384412,2.060402753019417
